476,0,理工类,225,227,193119,192893
477,0,理工类,224,239,193358,193120
478,0,理工类,223,210,193568,193359
479,0,理工类,222,223,193791,193569
480,0,理工类,221,216,194007,193792
481,0,理工类,220,224,194231,194008
482,0,理工类,219,225,194456,194232
483,0,理工类,218,224,194680,194457
484,0,理工类,217,221,194901,194681
485,0,理工类,216,200,195101,194902
486,0,理工类,215,189,195290,195102
487,0,理工类,214,212,195502,195291
488,0,理工类,213,180,195682,195503
489,0,理工类,212,212,195894,195683
490,0,理工类,211,209,196103,195895
491,0,理工类,210,208,196311,196104
492,0,理工类,209,189,196500,196312
493,0,理工类,208,185,196685,196501
494,0,理工类,207,180,196865,196686
495,0,理工类,206,169,197034,196866
496,0,理工类,205,171,197205,197035
497,0,理工类,204,160,197365,197206
498,0,理工类,203,178,197543,197366
499,0,理工类,202,164,197707,197544
500,0,理工类,201,148,197855,197708
501,0,理工类,200,166,198021,197856
502,0,理工类,199,147,198168,198022
503,0,理工类,198,150,198318,198169
504,0,理工类,197,142,198460,198319
505,0,理工类,196,157,198617,198461
506,0,理工类,195,140,198757,198618
507,0,理工类,194,149,198906,198758
508,0,理工类,193,115,199021,198907
509,0,理工类,192,131,199152,199022
510,0,理工类,191,139,199291,199153
511,0,理工类,190,109,199400,199292
512,0,理工类,189,119,199519,199401
513,0,理工类,188,108,199627,199520
514,0,理工类,187,132,199759,199628
515,0,理工类,186,117,199876,199760
516,0,理工类,185,116,199992,199877
517,0,理工类,184,135,200127,199993
518,0,理工类,183,126,200253,200128
519,0,理工类,182,91,200344,200254
520,0,理工类,181,103,200447,200345
521,0,理工类,180,106,200553,200448
